,id,app_name,genres,tags,specs,combined_features
1772,514200,mythic victory arena,casual,early access,singleplayer,casual early access singleplayer
1773,750910,tokyo xanadu ex outfitaccessory bundle,rpg,rpg,singleplayer,rpg rpg singleplayer
1774,247291,saints row iv grass roots pack,action,action,singleplayer,action action singleplayer
1775,315430,polarity,action,puzzle,singleplayer,action puzzle singleplayer
1776,221020,towns,indie,city builder,singleplayer,indie city builder singleplayer
1777,222575,train simulator lms class 3f jinty loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1778,440770,drawn story,adventure,early access,singleplayer,adventure early access singleplayer
1779,375210,unveil,indie,simulation,singleplayer,indie simulation singleplayer
1780,344170,usfiv shoryuken horror pack,action,action,singleplayer,action action singleplayer
1781,342833,rocksmith 2014 all that remainssix,casual,casual,singleplayer,casual casual singleplayer
1782,541220,尘沙惑设定集lost in secular loveconcept design works,adventure,adventure,singleplayer,adventure adventure singleplayer
1783,589730,tyd wag vir niemand time waits for nobody,adventure,indie,singleplayer,adventure indie singleplayer
1784,578130,i am road comic,none,documentary,captions available,none documentary captions available
1785,445170,the haunting of billy,action,indie,singleplayer,action indie singleplayer
1786,257850,hyper light drifter,action,pixel graphics,singleplayer,action pixel graphics singleplayer
1787,628420,nghtmn,adventure,indie,singleplayer,adventure indie singleplayer
1788,593530,jelly in the sky,action,action,singleplayer,action action singleplayer
1789,569900,timeless the forgotten town collectors edition,adventure,casual,singleplayer,adventure casual singleplayer
1790,342150,games of glory,action,free to play,multiplayer,action free to play multiplayer
1791,731170,injustice 2john stewart,action,action,singleplayer,action action singleplayer
1792,379233,fsx steam edition3d lights redux addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1793,450700,the spatials galactology,indie,early access,singleplayer,indie early access singleplayer
1794,529100,omni link,action,early access,singleplayer,action early access singleplayer
1795,22440,fallout 3point lookout,rpg,rpg,singleplayer,rpg rpg singleplayer
1796,764470,gear path,action,action,singleplayer,action action singleplayer
1797,509910,night vigil,rpg,rpg,singleplayer,rpg rpg singleplayer
1798,271415,rocksmith 2014 aerosmith song pack,casual,casual,singleplayer,casual casual singleplayer
1799,556392,steepextreme pack,action,action,singleplayer,action action singleplayer
1800,449602,elemental heroesblue scout 20th level set,free to play,strategy,multiplayer,free to play strategy multiplayer
1801,697260,dogcoin,indie,indie,singleplayer,indie indie singleplayer
1802,67350,mafia ii dlc vegas pack,action,action,singleplayer,action action singleplayer
1803,279740,3d particlegen visual fx,photo editing,utilities,singleplayer,photo editing utilities singleplayer
1804,327040,eufloria hd original soundtrack,indie,indie,singleplayer,indie indie singleplayer
1805,410990,master of orion 3,strategy,strategy,singleplayer,strategy strategy singleplayer
1806,249913,forgepvp pro pack,action,action,multiplayer,action action multiplayer
1807,637030,two worlds soundtrack by harold faltermayer,rpg,rpg,singleplayer,rpg rpg singleplayer
1808,264080,vangers,action,racing,singleplayer,action racing singleplayer
1809,546310,elite dangerous cobra mk iii variant pack,action,strategy,singleplayer,action strategy singleplayer
1810,541520,fast break,none,movie,captions available,none movie captions available
1811,277733,train simulator csx sd80mac loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1812,331650,carmageddon tdr 2000,action,racing,singleplayer,action racing singleplayer
1813,387120,shmup love boomsoundtrack,action,action,singleplayer,action action singleplayer
1814,335820,dream of mirror online,adventure,free to play,mmo,adventure free to play mmo
1815,335660,cafe 0 the drowned mermaid,adventure,visual novel,singleplayer,adventure visual novel singleplayer
1816,476010,pixel puzzles ultimatepuzzle pack dinosaurs,casual,indie,singleplayer,casual indie singleplayer
1817,740040,play with gilbert,adventure,adventure,singleplayer,adventure adventure singleplayer
1818,701312,dirty bombfirestorm starter pack,action,free to play,multiplayer,action free to play multiplayer
1819,457730,mushroom wars 2,action,strategy,singleplayer,action strategy singleplayer
1820,294964,rocksmith 2014 rupert holmesescape the piña colada song,casual,casual,singleplayer,casual casual singleplayer
1821,12570,hot dish,none,casual,singleplayer,none casual singleplayer
1822,46770,making history ii the war of the world,indie,strategy,singleplayer,indie strategy singleplayer
1823,394260,dance magic,action,casual,singleplayer,action casual singleplayer
1824,253790,rymdkapsel,indie,strategy,singleplayer,indie strategy singleplayer
1825,675160,soldier killer,action,early access,singleplayer,action early access singleplayer
1826,351250,avalanche 2 super avalanche,action,action,singleplayer,action action singleplayer
1827,31860,nancy drew legend of the crystal skull,adventure,adventure,singleplayer,adventure adventure singleplayer
1828,525700,birthdays the beginning バースデイズザビギニング,simulation,simulation,singleplayer,simulation simulation singleplayer
1829,241370,europa universalis iv conquistadors unit pack,simulation,strategy,singleplayer,simulation strategy singleplayer
1830,492960,rocksmith 2014 rushfreewill,casual,casual,singleplayer,casual casual singleplayer
1831,721144,marvel vs capcom infinitefrank west proto man costume,action,action,singleplayer,action action singleplayer
1832,411730,how to take off your masktheme song,adventure,adventure,singleplayer,adventure adventure singleplayer
1833,361190,sparkle 3 genesis,action,casual,singleplayer,action casual singleplayer
1834,682630,box maze 2 agent cubert,action,early access,singleplayer,action early access singleplayer
1835,731171,injustice 2power girl,action,action,singleplayer,action action singleplayer
1836,575460,my super tower 2,adventure,strategy,singleplayer,adventure strategy singleplayer
1837,544330,snake pass,adventure,indie,singleplayer,adventure indie singleplayer
1838,249922,rpg maker vx aceegyptian myth battlers,design amp illustration,designillustration,singleplayer,design amp illustration designillustration singleplayer
1839,200550,dungeonsthe dark lord,rpg,strategy,singleplayer,rpg strategy singleplayer
1840,483450,democracy 3 electioneering,indie,strategy,singleplayer,indie strategy singleplayer
1841,711021,fractured spaceenhance pack,action,strategy,singleplayer,action strategy singleplayer
1842,509745,rocksmith 2014 edition remastered skid rowi remember you,casual,casual,singleplayer,casual casual singleplayer
1843,206882,airline tycoon 2 falcon airlines dlc,strategy,strategy,singleplayer,strategy strategy singleplayer
1844,633470,eventide nightost,casual,indie,singleplayer,casual indie singleplayer
1845,541570,sally face,adventure,indie,singleplayer,adventure indie singleplayer
1846,441280,pharaoh rebirth,action,adventure,singleplayer,action adventure singleplayer
1847,20828,shatter official videogame soundtrack,action,action,singleplayer,action action singleplayer
1848,495630,the divine paradox,rpg,rpg,singleplayer,rpg rpg singleplayer
1849,420520,lost technology,indie,simulation,singleplayer,indie simulation singleplayer
1850,390419,rocksmith 2014 wolfmotherwoman,casual,casual,singleplayer,casual casual singleplayer
1851,674530,the unreal journey of mongol,action,indie,singleplayer,action indie singleplayer
1852,476920,amulet of dreams,adventure,indie,singleplayer,adventure indie singleplayer
1853,32000,raycatcher,indie,indie,singleplayer,indie indie singleplayer
1854,323260,robins island adventure,casual,casual,singleplayer,casual casual singleplayer
1855,415200,motorsport manager,racing,management,singleplayer,racing management singleplayer
1856,389050,pocket rumble,action,early access,singleplayer,action early access singleplayer
1857,417840,mysterious castle,adventure,adventure,singleplayer,adventure adventure singleplayer
1858,513510,intralism,action,indie,singleplayer,action indie singleplayer
1859,398890,zombie gotchi,casual,early access,singleplayer,casual early access singleplayer
1860,678732,vrc pro offroad track buggyland fuencarral spain,action,action,singleplayer,action action singleplayer
1861,452320,party saboteurs,indie,strategy,singleplayer,indie strategy singleplayer
1862,602070,plasma puncher,action,action,singleplayer,action action singleplayer
1863,340340,domestic dog,casual,simulation,singleplayer,casual simulation singleplayer
1864,204732,kraterdr cerebro pack,action,strategy,singleplayer,action strategy singleplayer
1865,556030,silence artbook,adventure,adventure,singleplayer,adventure adventure singleplayer
1866,471730,rocket ski racing,action,racing,singleplayer,action racing singleplayer
1867,447340,bleak original soundtrack vol 1,action,action,singleplayer,action action singleplayer
1868,452530,sunless seazubmariner,adventure,indie,singleplayer,adventure indie singleplayer
1869,688150,jumper speedrun,indie,indie,singleplayer,indie indie singleplayer
1870,270630,haunt the house terrortown,action,indie,singleplayer,action indie singleplayer
1871,332310,lego worlds,adventure,lego,singleplayer,adventure lego singleplayer
1872,522190,speed racer race to the future,none,action,captions available,none action captions available
1873,381780,80 days,adventure,adventure,singleplayer,adventure adventure singleplayer
1874,390365,rocksmith 2014 blues rock song pack,casual,casual,singleplayer,casual casual singleplayer
1875,697850,fpsfun puzzle shooter,action,action,singleplayer,action action singleplayer
1876,406470,jotun original soundtrack,action,action,singleplayer,action action singleplayer
1877,522030,eclipse new dawn for the galaxy,indie,strategy,singleplayer,indie strategy singleplayer
1878,511190,graveyard shift,action,action,singleplayer,action action singleplayer
1879,574671,vrc pro european onroad tracks deluxe,action,action,singleplayer,action action singleplayer
1880,659710,stay stay dprk original soundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
1881,418610,swiftly,action,action,singleplayer,action action singleplayer
1882,350880,archamon,indie,strategy,singleplayer,indie strategy singleplayer
